(A1) CITY,(A2) PROVINCE,(B3) GENDER,(B4) AGE,(B5) RELIGION,(B6) ETHNIC,(B7) EDUCATION LEVEL,(B8) LIVED IN URBAN AREA (YEARS),(B9) OCCUPATION,(B10) SOCIAL CLAS,(B11) HOUSEHOLD MEMBER,(C12) HOUSEHOLD INCOME (MONTHLY IN MILLION IDR),(C13) TIME OF INCOME RECEIPT,(C14) HOUSEHOLD EXPENDITURE (MONTHLY IN MILLION IDR),(C15) % MONTHLY EXPENDITURE FOR FOOD,(D16) HEALTH FACTOR,(D17) PRICE FACTOR),(E18) RELIGIOUS VALUE IN TYPE OF FOOD,(E19) RELIGIOUS VALUE IN EATING PLACES,(E20) RELIGIOUS VALUE IN CONSUMPTION PATTERN,(E21) CUSTOM VALUE IN TYPE OF FOOD,(E22) CUSTOM VALUE IN EATING PLACES,(E23) CUSTOM VALUE IN CONSUMPTION PATTERN,(24) PRACTICE OF FOOD CONSUMPTION BASED ON RELIGIOUS RULES,(25) PRACTICE OF FOOD CONSUMPTION BASED ON CUSTOM RULES,(E26) BUYING FOOD PRODUCT IN THE RIGHT PLACE BASED ON RELIGIOUS RULES,(E27 TYPE OF DISHES VARIATION BASED ON RELIGIOUS RULES,(E28) PRACTICE OF CONSUMING TRADITIONAL FOOD,age,urban_years,education_score,social_class_score,household_member,income_million_idr,income_receipt_score,expenditure_million_idr,food_expenditure_pct,income_per_capita,expenditure_per_capita,food_spending_million_idr,non_food_spending_million_idr,saving_gap_million_idr,urban_life_ratio,PC1,PC2,cluster
Denpasar,Bali,Female,59,Hindu,Bali,Senior High School,32,Private Employees,Middle Class,6,05:07:00,Weekly,05:09:00,36,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,59,32,3,2,6,5.7,2,5.9,36,0.9500000000000001,0.9833333333333334,2.124,3.7760000000000002,-0.20000000000000018,0.5423728813559322,0.015861864095990483,0.18244194971685526,1
Denpasar,Bali,Male,53,Islam,Minang,Master and doctoral degree,26,Enterpreneur,Middle Class,6,06:04:00,Weekly,06:06:00,42,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,53,26,6,2,6,6.4,2,6.6,42,1.0666666666666667,1.0999999999999999,2.772,3.828,-0.1999999999999993,0.49056603773584906,0.04354645323831621,0.06522950122019285,1
Denpasar,Bali,Male,48,Islam,Java,Bachelor degree,23,Enterpreneur,Lower Class,6,03:04:00,Daily,03:06:00,73,Strongly Agree,Disagree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,48,23,5,1,6,3.4,1,3.6,73,0.5666666666666667,0.6,2.628,0.972,-0.20000000000000018,0.4791666666666667,-2.2982844359757046,-0.27836976508209926,2
Denpasar,Bali,Male,46,Islam,Batak,Senior High School,16,Enterpreneur,Lower Class,6,02:09:00,Daily,03:00:00,41,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,46,16,3,1,6,2.9,1,3.0,41,0.48333333333333334,0.5,1.23,1.77,-0.10000000000000009,0.34782608695652173,-1.5395267066194835,-0.2941752438295429,2
Denpasar,Bali,Female,51,Hindu,Bali,Master and doctoral degree,11,Enterpreneur,Middle Class,7,05:06:00,Weekly,05:07:00,33,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,51,11,6,2,7,5.6,2,5.7,33,0.7999999999999999,0.8142857142857143,1.881,3.819,-0.10000000000000053,0.21568627450980393,0.05896943279212822,0.20081216108311245,1
Denpasar,Bali,Female,52,Hindu,Bali,Junior High School,52,Government Employees,Upper Class,6,11:02:00,Monthly,11:03:00,19,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,52,52,2,3,6,11.2,3,11.3,19,1.8666666666666665,1.8833333333333335,2.1470000000000002,9.153,-0.10000000000000142,1.0,2.6548264901405547,0.08814192904508403,3
Denpasar,Bali,Female,25,Hindu,Bali,Bachelor degree,25,Government Employees,Lower Class,6,03:07:00,Daily,03:08:00,69,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,25,25,5,1,6,3.7,1,3.8,69,0.6166666666666667,0.6333333333333333,2.622,1.178,-0.09999999999999964,1.0,-2.112677952879893,-0.34449642641486017,2
Denpasar,Bali,Female,24,Hindu,Bali,Senior High School,24,Government Employees,Upper Class,6,10:06:00,Monthly,10:07:00,23,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,24,24,3,3,6,10.6,3,10.7,23,1.7666666666666666,1.7833333333333332,2.461,8.238999999999999,-0.09999999999999964,1.0,2.369565695619397,0.22477661832800436,3
Denpasar,Bali,Female,37,Hindu,Bali,Master and doctoral degree,37,Government Employees,Upper Class,6,11:02:00,Monthly,11:03:00,25,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,37,37,6,3,6,11.2,3,11.3,25,1.8666666666666665,1.8833333333333335,2.825,8.475000000000001,-0.10000000000000142,1.0,2.483196675128603,0.11187644160762769,3
Denpasar,Bali,Female,56,Islam,Other,Bachelor degree,26,Government Employees,Lower Class,6,03:08:00,Daily,03:09:00,57,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,56,26,5,1,6,3.8,1,3.9,57,0.6333333333333333,0.65,2.223,1.677,-0.10000000000000009,0.4642857142857143,-1.7409448365482358,-0.4121007316912629,2
Denpasar,Bali,Female,32,Hindu,Bali,Senior High School,12,Private Employees,Middle Class,5,06:02:00,Weekly,06:03:00,43,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,32,12,3,2,5,6.2,2,6.3,43,1.24,1.26,2.7089999999999996,3.591,-0.09999999999999964,0.375,-0.05623934104793425,0.1195580011127943,1
Denpasar,Bali,Female,42,Catholic,Java,Diploma,24,Private Employees,Middle Class,6,05:08:00,Weekly,05:09:00,38,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,42,24,4,2,6,5.8,2,5.9,38,0.9666666666666667,0.9833333333333334,2.242,3.6580000000000004,-0.10000000000000053,0.5714285714285714,-0.027108440435656894,0.1803203612492685,1
Denpasar,Bali,Male,28,Protestant,Java,Senior High School,28,Private Employees,Lower Class,5,03:01:00,Daily,03:02:00,61,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,28,28,3,1,5,3.1,1,3.2,61,0.62,0.64,1.9520000000000002,1.248,-0.10000000000000009,1.0,-2.0546791173771477,-0.2553307622570276,2
Denpasar,Bali,Male,29,Islam,Other,Senior High School,19,Private Employees,Middle Class,5,03:04:00,Weekly,03:05:00,58,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,29,19,3,2,5,3.4,2,3.5,58,0.6799999999999999,0.7,2.03,1.4700000000000002,-0.10000000000000009,0.6551724137931034,-1.282571495194922,0.7426821267559783,2
Denpasar,Bali,Male,38,Protestant,Other,Senior High School,28,Enterpreneur,Middle Class,6,05:06:00,Weekly,05:07:00,34,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,38,28,3,2,6,5.6,2,5.7,34,0.9333333333333332,0.9500000000000001,1.9380000000000002,3.762,-0.10000000000000053,0.7368421052631579,0.0303644636234696,0.20476791317686974,1
Denpasar,Bali,Male,56,Catholic,Bali,Senior High School,17,Enterpreneur,Upper Class,6,12:01:00,Monthly,12:02:00,26,Neither agree nor disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,56,17,3,3,6,12.1,3,12.2,26,2.0166666666666666,2.033333333333333,3.1719999999999997,9.027999999999999,-0.09999999999999964,0.30357142857142855,2.71085308272973,-0.06538532766045144,3
Denpasar,Bali,Female,32,Hindu,Bali,Bachelor degree,32,Enterpreneur,Lower Class,7,02:09:00,Daily,03:00:00,57,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,32,32,5,1,7,2.9,1,3.0,57,0.41428571428571426,0.42857142857142855,1.71,1.29,-0.10000000000000009,1.0,-1.9972062133180208,-0.2308832103294263,2
Denpasar,Bali,Female,29,Hindu,Bali,Senior High School,29,Enterpreneur,Upper Class,5,10:03:00,Monthly,10:04:00,24,Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,29,29,3,3,5,10.3,3,10.4,24,2.06,2.08,2.4960000000000004,7.904,-0.09999999999999964,1.0,2.2555402675274765,0.28913821087570696,3
Denpasar,Bali,Male,27,Hindu,Bali,Bachelor degree,27,Enterpreneur,Upper Class,6,14:02:00,Monthly,14:03:00,27,Disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,27,27,5,3,6,14.2,3,14.3,27,2.3666666666666667,2.3833333333333333,3.861,10.439,-0.10000000000000142,1.0,3.2801913260239033,-0.4842704587443129,3
Denpasar,Bali,Female,55,Hindu,Bali,Senior High School,25,Enterpreneur,Middle Class,6,03:04:00,Weekly,03:05:00,67,Agree,Disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,55,25,3,2,6,3.4,2,3.5,67,0.5666666666666667,0.5833333333333334,2.345,1.1549999999999998,-0.10000000000000009,0.45454545454545453,-1.5400162177128491,0.7782838955997939,2
Denpasar,Bali,Male,30,Hindu,Bali,Bachelor degree,30,Government Employees,Middle Class,6,06:07:00,Weekly,06:08:00,36,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,30,30,5,2,6,6.7,2,6.8,36,1.1166666666666667,1.1333333333333333,2.448,4.352,-0.09999999999999964,1.0,0.28636287467144533,-0.008808664300082591,1
Denpasar,Bali,Female,29,Hindu,Bali,Junior High School,21,Government Employees,Middle Class,6,05:08:00,Weekly,05:09:00,42,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,29,21,2,2,6,5.8,2,5.9,42,0.9666666666666667,0.9833333333333334,2.478,3.422,-0.10000000000000053,0.7241379310344828,-0.1415283171102912,0.19614336962429765,1
Denpasar,Bali,Male,31,Hindu,Bali,Diploma,31,Government Employees,Lower Class,6,02:03:00,Daily,02:04:00,73,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,31,31,4,1,6,2.3,1,2.4,73,0.3833333333333333,0.39999999999999997,1.7519999999999998,0.6480000000000001,-0.10000000000000009,1.0,-2.6257266378630817,-0.046779495921418536,2
Denpasar,Bali,Female,26,Protestant,Java,Diploma,26,Government Employees,Lower Class,7,04:09:00,Daily,05:00:00,41,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,26,26,4,1,7,4.9,1,5.0,41,0.7000000000000001,0.7142857142857143,2.05,2.95,-0.09999999999999964,1.0,-0.9700569804644057,-0.6968808468558463,2
Denpasar,Bali,Male,40,Islam,Minang,Bachelor degree,30,Government Employees,Middle Class,6,05:09:00,Weekly,06:00:00,33,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,40,30,5,2,6,5.9,2,6.0,33,0.9833333333333334,1.0,1.98,4.02,-0.09999999999999964,0.75,0.14438989171538996,0.1404063206291669,1
Denpasar,Bali,Female,57,Catholic,Java,Junior High School,24,Government Employees,Upper Class,6,11:04:00,Monthly,11:05:00,19,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,57,24,2,3,6,11.4,3,11.5,19,1.9000000000000001,1.9166666666666667,2.185,9.315,-0.09999999999999964,0.42105263157894735,2.711773462756063,0.04787136874245349,3
Denpasar,Bali,Female,34,Catholic,Other,Senior High School,34,Government Employees,Lower Class,6,03:00:00,Daily,03:01:00,69,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,34,34,3,1,6,3.0,1,3.1,69,0.5,0.5166666666666667,2.1390000000000002,0.9609999999999999,-0.10000000000000009,1.0,-2.31199235703417,-0.20354946535565402,2
Denpasar,Bali,Male,56,Islam,Java,Senior High School,23,Enterpreneur,Lower Class,6,15:07:00,Daily,15:08:00,23,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,56,23,3,1,6,15.7,1,15.8,23,2.6166666666666667,2.6333333333333333,3.6340000000000003,12.166,-0.10000000000000142,0.4107142857142857,2.6199689858088693,-2.942694640885516,3
Denpasar,Bali,Female,39,Islam,Other,Senior High School,29,Enterpreneur,Middle Class,6,13:02:00,Weekly,13:03:00,25,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,39,29,3,2,6,13.2,2,13.3,25,2.1999999999999997,2.216666666666667,3.325,9.975000000000001,-0.10000000000000142,0.7435897435897436,2.451794145530693,-1.3611151471668987,3
Denpasar,Bali,Female,29,Hindu,Bali,Senior High School,29,Enterpreneur,Middle Class,5,03:04:00,Weekly,03:05:00,58,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,29,29,3,2,5,3.4,2,3.5,58,0.6799999999999999,0.7,2.03,1.4700000000000002,-0.10000000000000009,1.0,-1.282571495194922,0.7426821267559783,2
Denpasar,Bali,Female,52,Hindu,Bali,Junior High School,52,Enterpreneur,Upper Class,6,06:08:00,Monthly,06:09:00,44,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,52,52,2,3,6,6.8,3,6.9,44,1.1333333333333333,1.1500000000000001,3.036,3.8640000000000003,-0.10000000000000053,1.0,0.6868688633829186,1.0729880580468838,1
Denpasar,Bali,Female,64,Hindu,Bali,Senior High School,28,Enterpreneur,Lower Class,5,04:08:00,Daily,04:09:00,35,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,64,28,3,1,5,4.8,1,4.9,35,0.96,0.9800000000000001,1.715,3.1850000000000005,-0.10000000000000053,0.4375,-0.8269006517602082,-0.7004800792670749,1
Denpasar,Bali,Male,52,Hindu,Bali,Senior High School,18,Enterpreneur,Lower Class,5,02:09:00,Daily,03:00:00,59,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,52,18,3,1,5,2.9,1,3.0,59,0.58,0.6,1.77,1.23,-0.10000000000000009,0.34615384615384615,-2.054416151655338,-0.22297170614191167,2
Denpasar,Bali,Female,32,Islam,Java,Senior High School,32,Independent Worker,Middle Class,6,03:05:00,Weekly,03:08:00,65,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,32,32,3,2,6,3.5,2,3.8,65,0.5833333333333334,0.6333333333333333,2.47,1.3299999999999996,-0.2999999999999998,1.0,-1.4258650880636101,0.7300327362685366,2
Denpasar,Bali,Female,29,Islam,Java,Senior High School,20,Independent Worker,Middle Class,6,05:07:00,Weekly,06:00:00,41,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,29,20,3,2,6,5.7,2,6.0,41,0.9500000000000001,1.0,2.46,3.54,-0.2999999999999998,0.6896551724137931,-0.11292912924521843,0.19211852268942795,1
Denpasar,Bali,Male,28,Islam,Java,Bachelor degree,28,Independent Worker,Upper Class,7,11:03:00,Monthly,11:06:00,26,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,28,28,5,3,7,11.3,3,11.6,26,1.6142857142857143,1.657142857142857,3.0159999999999996,8.584,-0.29999999999999893,1.0,2.5115328972718665,0.0754925385576424,3
Denpasar,Bali,Female,27,Hindu,Bali,Senior High School,27,Independent Worker,Upper Class,5,02:07:00,Monthly,03:00:00,76,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,27,27,3,3,5,2.7,3,3.0,76,0.54,0.6,2.28,0.7200000000000002,-0.2999999999999998,1.0,-1.367435383627898,2.0049142362586116,1
Denpasar,Bali,Male,52,Protestant,Batak,Junior High School,32,Independent Worker,Upper Class,6,10:01:00,Monthly,10:04:00,22,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,52,32,2,3,6,10.1,3,10.4,22,1.6833333333333333,1.7333333333333334,2.2880000000000003,8.112,-0.3000000000000007,0.6153846153846154,2.2842709382534543,0.3012928919983952,3
Denpasar,Bali,Male,57,Protestant,Batak,Junior High School,37,Independent Worker,Middle Class,6,12:05:00,Weekly,12:08:00,18,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,57,37,2,2,6,12.5,2,12.8,18,2.0833333333333335,2.1333333333333333,2.3040000000000003,10.496,-0.3000000000000007,0.6491228070175439,2.4811822305611937,-1.2680628257564213,3
Denpasar,Bali,Male,54,Protestant,Batak,Senior High School,54,Private Employees,Lower Class,6,03:02:00,Daily,03:05:00,57,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,54,54,3,1,6,3.2,1,3.5,57,0.5333333333333333,0.5833333333333334,1.995,1.505,-0.2999999999999998,1.0,-1.883318049390591,-0.31149342577579947,2
Denpasar,Bali,Male,56,Islam,Batak,Senior High School,26,Private Employees,Middle Class,6,06:02:00,Weekly,06:02:00,43,Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,56,26,3,2,6,6.2,2,6.2,43,1.0333333333333334,1.0333333333333334,2.6660000000000004,3.534,0.0,0.4642857142857143,-0.07047319355001827,0.12966018860900808,1
Denpasar,Bali,Female,39,Islam,Java,Senior High School,19,Private Employees,Middle Class,6,06:04:00,Weekly,06:04:00,38,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,39,19,3,2,6,6.4,2,6.4,38,1.0666666666666667,1.0666666666666667,2.4320000000000004,3.968,0.0,0.48717948717948717,0.12949862490878247,0.06961086783759125,1
Denpasar,Bali,Female,42,Islam,Java,Bachelor degree,42,Private Employees,Lower Class,7,03:07:00,Daily,03:07:00,61,Agree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,42,42,5,1,7,3.7,1,3.7,61,0.5285714285714286,0.5285714285714286,2.257,1.443,0.0,1.0,-1.8980720520327083,-0.36604025566870474,2
Denpasar,Bali,Female,52,Islam,Batak,Primary School,32,Government Employees,Lower Class,6,05:09:00,Daily,05:09:00,58,Neither agree nor disagree,Disagree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,52,32,1,1,6,5.9,1,5.9,58,0.9833333333333334,0.9833333333333334,3.4220000000000006,2.4779999999999998,0.0,0.6153846153846154,-1.1858404457561467,-0.8208836752789104,2
Denpasar,Bali,Female,64,Islam,Java,Junior High School,24,Government Employees,Middle Class,6,06:07:00,Weekly,06:07:00,34,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,64,24,2,2,6,6.7,2,6.7,34,1.1166666666666667,1.1166666666666667,2.278,4.422000000000001,0.0,0.375,0.3293389605066785,-0.006617980991383388,1
Denpasar,Bali,Male,51,Protestant,Java,Master and doctoral degree,24,Enterpreneur,Upper Class,6,10:09:00,Monthly,10:09:00,26,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,51,24,6,3,6,10.9,3,10.9,26,1.8166666666666667,1.8166666666666667,2.8340000000000005,8.065999999999999,0.0,0.47058823529411764,2.354937394534599,0.18634022165154432,3
Denpasar,Bali,Male,26,Hindu,Batak,Senior High School,26,Enterpreneur,Lower Class,6,03:09:00,Daily,03:09:00,57,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,26,26,3,1,6,3.9,1,3.9,57,0.65,0.65,2.223,1.677,0.0,1.0,-1.726705202742566,-0.4221338243463642,2
Denpasar,Bali,Male,30,Hindu,Bali,Senior High School,30,Enterpreneur,Upper Class,6,09:08:00,Monthly,09:06:00,24,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,30,30,3,3,6,9.8,3,9.6,24,1.6333333333333335,1.5999999999999999,2.304,7.295999999999999,0.20000000000000107,1.0,2.070471278482455,0.42012117412092437,3
